Détecté dans le texte;Nom du fichier;CIE_NAME;N° Contrat;N°POLEDI;NB_POLEDIS
True;RAICO_FRANCE_4360132860000U_SANTE.pdf;UNIPREVOYANCE;4360132860000U;4360132860000U21772101;2
True;RECYMONTANE_4360136030000W_SANTE.pdf;UNIPREVOYANCE;4360136030000W;4360136030000W21902501;1
True;ABMS_4210802120000F_PREVOYANCE.pdf;UNIPREVOYANCE;4210802120000F;4210802120000F;2
True;TME_SA_4935003720000E_SANTE.pdf;UNIPREVOYANCE;4935003720000E;4935003720000EC9131500;2
True;GERSTAECKER_ILE_DE_NANTES_4470900510000K_SANTE_2.pdf;UNIPREVOYANCE;4470900510000K;4470900510000KF2J92302;222
True;REPROLAND_4360150530000R_SANTE.pdf;UNIPREVOYANCE;4360150530000R;4360150530000R23639302;1
True;MARCEL_MULLER_SAS_4360111150000T_SANTE.pdf;UNIPREVOYANCE;4360111150000T;4360111150000TF1535101;1
False;AVT_CP_BLUE_EMERAUDE_4360150160000S_SANTE_7963105_.pdf;UNIPREVOYANCE;;;0
True;BETON_DU_RIED_4360101220000Q_SANTE.pdf;UNIPREVOYANCE;4360101220000Q;4360101220000Q20017101;2
True;ED_INSTITUT_4360200740000D_SANTE_1.pdf;UNIPREVOYANCE;4360200740000D;;0
True;GM_LE_VIN_4360109650000J_SANTE_1.pdf;UNIPREVOYANCE;4360109650000J;4360109650000J20542100;2
True;TILLY_JOSEPH_PERE_ET_FILS_4935001470000C_SANTE.pdf;UNIPREVOYANCE;4935001470000C;4935001470000CH1347100;2
True;ALPHAB_4935003670000G_SANTE.pdf;UNIPREVOYANCE;4935003670000G;4935003670000GH4A90110;1
True;NEMESIS_EXPERTISE_4360600220000U_SANTE.pdf;UNIPREVOYANCE;4360600220000U;4360600220000U00J09500;2
True;ANATOMICA_DIFFUSION_4360800870000V_SANTE.pdf;UNIPREVOYANCE;4360800870000V;4360800870000V20731301;2
True;AVT_CP_BF_GESTION_4360600860000W_SANTE__8374748.pdf;UNIPREVOYANCE;4360600860000W;4360600860000W24139100;1
True;ANATOMICA_DIFFUSION_4360800880000Q_SANTE.pdf;UNIPREVOYANCE;4360800880000Q;4360800880000Q20731300;2
True;AGILOX_FRANCE_SAS_9062516541062B_SANTE.pdf;UNIPREVOYANCE;9062516541062B;9062516541062B25842100;2
True;GIE_OMEGA_4360139190000E_SANTE.pdf;UNIPREVOYANCE;4360139190000E;4360139190000E21468103;2
False;AVT_CP_CAMI_SAS_4360117440000A_SANTE_7017656_.pdf;UNIPREVOYANCE;;;0
True;PAULMANN_LUMIERE_4360163070000B_SANTE_2.pdf;UNIPREVOYANCE;4360163070000B;4360163070000BF1700304;5
True;ACI2B_MTSI_4935000690000B_PREVOYANCE.pdf;UNIPREVOYANCE;4935000690000B;;0
True;ORT_NORD_4570100330000P_SANTE_2.pdf;UNIPREVOYANCE;4570100330000P;4570100330000PF1833500;8
False;AVT_CP_BOATHOME_4360124820000P_SANTE_1_7145989__.pdf;UNIPREVOYANCE;;;0
True;P2C_INVESTISSEMENTS_4935001490000R_PREVOYANCE.pdf;UNIPREVOYANCE;4935001490000R;;0
True;BFM_ALSACE_4360116340000Y_SANTE_1.pdf;UNIPREVOYANCE;4360116340000Y;4360116340000Y20809501;5
True;COUTIER_INDUSTRIE_4360114660000L_SANTE_2.pdf;UNIPREVOYANCE;4360114660000L;4360114660000L20795301;5
True;SARL_LES_TUILERIES_4360120320000K_SANTE_1.pdf;UNIPREVOYANCE;4360120320000K;4360120320000K20003301;4
False;REPRO_EXPRESS_88_4511000520000B_SANTE.pdf;UNIPREVOYANCE;;;0
True;ABEX_4935005210000U_SANTE.pdf;UNIPREVOYANCE;4935005210000U;4935005210000UC4025100;1
True;PRO_ACCIS_4935004660000T_SANTE.pdf;UNIPREVOYANCE;4935004660000T;4935004660000TJ0070300;2
True;ORTH_SAS_4570100300000F_PREVOYANCE.pdf;UNIPREVOYANCE;4570100300000F;4570100300000FF1493300;2
True;FIT_OPTIC_4935001540000P_SANTE.pdf;UNIPREVOYANCE;4935001540000P;4935001540000PF2522500;2
True;ECOLOR_4360117620000C_SANTE.pdf;UNIPREVOYANCE;4360117620000C;4360117620000C20904100;1
True;SARL_MRJ_PISCINES_4360139620000V_SANTE_2.pdf;UNIPREVOYANCE;4360139620000V;4360139620000V22144303;4
True;GM_LE_VIN_4360109660000D_SANTE.pdf;UNIPREVOYANCE;4360109660000D;4360109660000D20542112;1
True;HUBER_TRANSPORTS_SARL_4360703040000P_SANTE.pdf;UNIPREVOYANCE;4360703040000P;4360703040000P23903301;3
True;GERSTAECKER_FRANCE_LE_GEANT_4470900520000E_SANTE.pdf;UNIPREVOYANCE;4470900520000E;4470900520000EF2J92300;91
True;AIRAX_4360161000000B_PREVOYANCE.pdf;UNIPREVOYANCE;4360161000000B;4360161000000B25309100;2
True;HOLDING_CHENE_DE_LEST_4360160650000R_SANTE_1.pdf;UNIPREVOYANCE;4360160650000R;4360160650000RH4B221;3
True;ATLANTE_GROUP_4360216530000W_SANTE.pdf;UNIPREVOYANCE;4360216530000W;4360216530000W23255500;4
True;BRENIL_PELLETS_4935003490000E_PREVOYANCE.pdf;UNIPREVOYANCE;4935003490000E;4935003490000EC0073B30;2
True;PRISMECO_4180500060000R_PREVOYANCE.pdf;UNIPREVOYANCE;4180500060000R;;0
True;NH_TRANSPORT_4360700860000Z_SANTE.pdf;UNIPREVOYANCE;4360700860000Z;4360700860000Z21348B40;3
True;GERSTAECKER_PARIS_XIII_4470900500000Q_SANTE.pdf;UNIPREVOYANCE;4470900500000Q;4470900500000QF2J92101;35
True;SOLOGEST_AUDIT_ET_CONSEIL_4770907670000Q_SANTE_1.pdf;UNIPREVOYANCE;4770907670000Q;4770907670000QG5184500;8
True;EUROPTIMUM_CONSEIL_4935003260000E_SANTE.pdf;UNIPREVOYANCE;4935003260000E;4935003260000EH4872110;2
True;STRATEGIE__INVEST_4360161460000B_SANTE.pdf;UNIPREVOYANCE;4360161460000B;4360161460000B25387500;2
True;DYNAMICS_SOLUTION_4360217920000R_SANTE.pdf;UNIPREVOYANCE;4360217920000R;4360217920000R23643501;4
True;CELENE_4410500220000E_PREVOYANCE.pdf;UNIPREVOYANCE;4410500220000E;4410500220000EF2551110;4
True;ETABLISSEMENTS_AUBERT_4360112280000E_SANTE.pdf;UNIPREVOYANCE;4360112280000E;4360112280000E20700B32;2
True;MAURAN_4360155350000W_SANTE.pdf;UNIPREVOYANCE;4360155350000W;;0
True;REPROLAND_4360158050000E_SANTE.pdf;UNIPREVOYANCE;4360158050000E;4360158050000E24732101;1
True;LE_GEANT_DES_BEAUX_ARTS_4470900510000K_SANTE_3.pdf;UNIPREVOYANCE;4470900510000K;4470900510000KF2J92302;222
True;AIRAX_4360160990000G_PREVOYANCE.pdf;UNIPREVOYANCE;4360160990000G;4360160990000G25309300;2
True;GERSTAECKER_MONTPELLIER_4470900510000K_SANTE_4.pdf;UNIPREVOYANCE;4470900510000K;4470900510000KF2J92302;222
True;SECURALLIANCE_4360108730000J_SANTE.pdf;UNIPREVOYANCE;4360108730000J;4360108730000J20439500;2
True;AVT_CP_BGI_4360112430000Y_SANTE__6857529.pdf;UNIPREVOYANCE;4360112430000Y;4360112430000Y20648101;2
True;CAFES_RECK_4360142490000L_SANTE.pdf;UNIPREVOYANCE;4360142490000L;;0
True;MAYSER_FRANCE_4360101130000P_SANTE.pdf;UNIPREVOYANCE;4360101130000P;4360101130000P20011501;2
True;HAASSER_4360114000000U_SANTE.pdf;UNIPREVOYANCE;4360114000000U;;0
True;SOCIETE_NOUVELLE_OZA_4511000440000U_PREVOYANCE.pdf;UNIPREVOYANCE;4511000440000U;4511000440000UH4V62110;1
True;GERSTAECKER_STRASBOURG_4470900520000E_SANTE.pdf;UNIPREVOYANCE;4470900520000E;4470900520000EF2J92300;91
True;SARL_MRJ_PISCINES_4360139620000V_SANTE_1.pdf;UNIPREVOYANCE;4360139620000V;4360139620000V22144303;4
True;HA_MO_SAS_4935004670000N_PREVOYANCE.pdf;UNIPREVOYANCE;4935004670000N;4935004670000NC5236110;1
True;C.P.G.___SOCIETE_4935001220000N_SANTE.pdf;UNIPREVOYANCE;4935001220000N;4935001220000NK1076500;2
True;FOUR_J_S_DEVELOPMENT_TOOLS_4770102380000Y_SANTE.pdf;UNIPREVOYANCE;4770102380000Y;4770102380000YH2069501;5
True;ROME_4935004050000A_SANTE.pdf;UNIPREVOYANCE;4935004050000A;4935004050000AC8178300;2
True;GERSTAECKER_GRAND_EST_NANCY_4470900510000K_SANTE_5.pdf;UNIPREVOYANCE;4470900510000K;4470900510000KF2J92302;222
True;NEW_EVENT_TECHNOLOGY_4360203940000P_SANTE.pdf;UNIPREVOYANCE;4360203940000P;4360203940000P20815500;2
True;SCHNEIDER_FACADES_4935003100000R_PREVOYANCE.pdf;UNIPREVOYANCE;4935003100000R;4935003100000RF1628110;1
True;FONDERIE_DE_LARIANS_4360160840000N_SANTE_2.pdf;UNIPREVOYANCE;4360160840000N;4360160840000N25268101;5
True;GERSTAECKER_GD_EST_MULHOUSE_4470900510000K_SANTE_3.pdf;UNIPREVOYANCE;4470900510000K;4470900510000KF2J92302;222
True;MONDIAL_SAC_4935004470000W_SANTE.pdf;UNIPREVOYANCE;4935004470000W;;0
True;Pharmacie_de_lOrne_4360118420000S_SANTE_1.pdf;UNIPREVOYANCE;4360118420000S;4360118420000S20915301;6
True;SLIP_4360114170000C_SANTE.pdf;UNIPREVOYANCE;4360114170000C;4360114170000C20718101;1
True;FEHR_TECHNOLOGIES_4551000590000H_SANTE_3.pdf;UNIPREVOYANCE;4551000590000H;;0
True;BOTANY_BAY_ASSET_4360162470000C_PREVOYANCE.pdf;UNIPREVOYANCE;4360162470000C;4360162470000C25703103;2
True;GERSTAECKER_STRASBOURG_STUDIO_4470900510000K_SANTE_3.pdf;UNIPREVOYANCE;4470900510000K;4470900510000KF2J92302;222
True;FOUR_J_S_DEVELOPMENT_TOOLS_4770126200000C_SANTE_2.pdf;UNIPREVOYANCE;4770126200000C;4770126200000CH2069500;4
True;HOLDING_A2P_4360101540000R_SANTE.pdf;UNIPREVOYANCE;4360101540000R;4360101540000R20026500;2
False;AVT_CP_ARTECA_SAS_4360111280000Y_SANTE_7017383_.pdf;UNIPREVOYANCE;;;0
True;MARCEL_MULLER_SAS_4360161190000Y_SANTE.pdf;UNIPREVOYANCE;4360161190000Y;4360161190000YF1535305;2
True;OPTISOINS_4360164030000E_SANTE.pdf;UNIPREVOYANCE;4360164030000E;4360164030000E26103500;2
True;HR_MEDICAL_4360129270000V_SANTE.pdf;UNIPREVOYANCE;4360129270000V;4360129270000V21609101;1
True;LES_RAYEUX_4360160920000U_SANTE.pdf;UNIPREVOYANCE;4360160920000U;4360160920000U25471502;2
True;CARMINE_ET_CONCETTA___CC_MV_4925060030000J_SANTE.pdf;UNIPREVOYANCE;4925060030000J;4925060030000JF1259301;1
True;RETRAITE_ANCIENS_SALARIES_CFNR_4700200080000D_SANTE_1.pdf;UNIPREVOYANCE;4700200080000D;4700200080000DG1011650;1
True;ALCISE_4935004210000N_SANTE.pdf;UNIPREVOYANCE;4935004210000N;;0
True;HUBER_AFFRETEMENT_4935000170000J_PREVOYANCE.pdf;UNIPREVOYANCE;4935000170000J;4935000170000JG3078160;1
True;LINGENHELD_TRAVAUX_SPECIAUX_4551000630000L_PREVOYANCE.pdf;UNIPREVOYANCE;4551000630000L;4551000630000LE5266100;28
True;BFM_ALSACE_4360116340000Y_SANTE_2.pdf;UNIPREVOYANCE;4360116340000Y;4360116340000Y20809501;5
True;WEL.COM.HOM_4935000390000P_SANTE.pdf;UNIPREVOYANCE;4935000390000P;4935000390000PJ0051100;1
True;FEHR_TECHNOLOGIES_IDF_4551000590000H_SANTE_2.pdf;UNIPREVOYANCE;4551000590000H;;0
True;MY_JOB_EST_4985700160000R_SANTE_1.pdf;UNIPREVOYANCE;4985700160000R;4985700160000R;1
True;MINING_RESEARCH__DEVELOPMENT_4363902460000Z_PREVOYANCE.pdf;UNIPREVOYANCE;4363902460000Z;4363902460000Z243421D0;2
True;SL_MANUTENTION_4360701500000B_SANTE.pdf;UNIPREVOYANCE;4360701500000B;4360701500000B22150301;2
True;ELAN_4622100830000Y_PREVOYANCE.pdf;UNIPREVOYANCE;4622100830000Y;4622100830000YF2550B30;1
True;SAS_BEAUTE_MANNI_4363801300000C_SANTE.pdf;UNIPREVOYANCE;4363801300000C;4363801300000C23865101;2
True;JSA_CAPITAL_4360162080000P_PREVOYANCE.pdf;UNIPREVOYANCE;4360162080000P;;0
False;AVT_CP_BF_GESTION_4360600880000L_PREVOYANCE__8374673_.pdf;UNIPREVOYANCE;;;0
True;STE_CHAMPENOISE_DE_MECANIQUE_4360160830000T_SANTE.pdf;UNIPREVOYANCE;4360160830000T;4360160830000T25278;2
True;CP_INTERNATIONAL_4581100160000V_PREVOYANCE.pdf;UNIPREVOYANCE;4581100160000V;4581100160000VF1446160;2
True;TR_AND_CO_4360161530000N_SANTE.pdf;UNIPREVOYANCE;4360161530000N;4360161530000N25399101;2
True;GALERIES_DES_MODERNES_4935002330000K_SANTE.pdf;UNIPREVOYANCE;4935002330000K;4935002330000KF2ZAZ100;1
False;AVT_CP_ARTECA_SAS_4360111250000P_SANTE_1__7017500_.pdf;UNIPREVOYANCE;;;0
True;RYTHMES_ET_SONS_SARL_4925040290000M_SANTE_1.pdf;UNIPREVOYANCE;4925040290000M;4925040290000MD6023301;2
True;RHINE_EUROPE_TERMINALS_4740400300000H_SANTE_1.pdf;UNIPREVOYANCE;4740400300000H;4740400300000HH4F15500;4
True;ADVENTIF_SASU_4935003290000N_SANTE.pdf;UNIPREVOYANCE;4935003290000N;4935003290000NJ0061100;1
True;STABILO_INTERNATIONAL_4210001090000Y_SANTE.pdf;UNIPREVOYANCE;4210001090000Y;4210001090000YAU05D106;5
True;LINGENHELD_ENVIRONNEMENT_A_4551000600000C_PREVOYANCE.pdf;UNIPREVOYANCE;4551000600000C;4551000600000CE5266AG0;18
True;MARCEL_MULLER_SAS_4360111160000N_SANTE.pdf;UNIPREVOYANCE;4360111160000N;4360111160000NF1535110;1
True;FAURE_LE_PAGE_PARIS_4360116260000R_SANTE_2.pdf;UNIPREVOYANCE;4360116260000R;4360116260000R20802501;4
True;SARL_LES_TUILERIES_4360120320000K_SANTE_2.pdf;UNIPREVOYANCE;4360120320000K;4360120320000K20003301;4
True;TEMUS_FRANCE_4360111720000J_SANTE_2.pdf;UNIPREVOYANCE;4360111720000J;4360111720000J20631501;8
True;GERSTAECKER_PARIS_XIII_4470900510000K_SANTE_3.pdf;UNIPREVOYANCE;4470900510000K;4470900510000KF2J92302;222
True;FEHR_TECHNOLOGIES_4551000590000H_SANTE_1.pdf;UNIPREVOYANCE;4551000590000H;;0
True;FIT_OPTIC_4935003040000Z_SANTE.pdf;UNIPREVOYANCE;4935003040000Z;4935003040000ZF2522300;2
False;REPRO_EXPRESS_67_4511000380000C_SANTE_2.pdf;UNIPREVOYANCE;;;0
True;BRENIL_PELLETS_4935003500000Z_SANTE.pdf;UNIPREVOYANCE;4935003500000Z;4935003500000ZC0073300;2
True;HD_FINANCES_4935003150000P_PREVOYANCE.pdf;UNIPREVOYANCE;4935003150000P;4935003150000PG5115110;2
True;RAICO_FRANCE_4360132850000A_SANTE.pdf;UNIPREVOYANCE;4360132850000A;4360132850000A21772B30;2
True;SCI_ROULE_BAVENT_4770125700000Z_PREVOYANCE.pdf;UNIPREVOYANCE;4770125700000Z;4770125700000ZF2348B30;2
True;SEMI_4935003990000H_PREVOYANCE.pdf;UNIPREVOYANCE;4935003990000H;4935003990000HC8172300;2
True;HK_SARL_4925030360000J_SANTE.pdf;UNIPREVOYANCE;4925030360000J;4925030360000JF5126101;1
True;GERSTAECKER_PARIS_XI_4470900500000Q_SANTE.pdf;UNIPREVOYANCE;4470900500000Q;4470900500000QF2J92101;35
True;FAURE_LE_PAGE_MAROQUINIER._4360116240000C_SANTE_2.pdf;UNIPREVOYANCE;4360116240000C;4360116240000C20803501;5
True;GERSTAECKER_PARIS_XIII_4470900510000K_SANTE_2.pdf;UNIPREVOYANCE;4470900510000K;4470900510000KF2J92302;222
True;GECO_GROUPE_4360115760000N_SANTE_2.pdf;UNIPREVOYANCE;4360115760000N;4360115760000N20885100;8
True;YOOMIND_9061410523075M_PREVOYANCE.pdf;UNIPREVOYANCE;9061410523075M;;0
True;ECOLOR_4360117650000L_SANTE_2.pdf;UNIPREVOYANCE;4360117650000L;4360117650000L20904301;4
True;KOCH_MANUTENTION_MECANIQUE_4210802490000E_PREVOYANCE.pdf;UNIPREVOYANCE;4210802490000E;;0
True;ETS_CHARLES_COUTIER_4360114790000Q_SANTE.pdf;UNIPREVOYANCE;4360114790000Q;4360114790000Q20796300;2
True;PAULMANN_LUMIERE_4935004550000D_PREVOYANCE.pdf;UNIPREVOYANCE;4935004550000D;4935004550000DF1700110;2
True;GERSTAECKER_BORDEAUX_4470900520000E_SANTE.pdf;UNIPREVOYANCE;4470900520000E;4470900520000EF2J92300;91
True;E3_CONSEILS_4935004950000L_SANTE.pdf;UNIPREVOYANCE;4935004950000L;4935004950000LG5109B30;1
True;RLM_SARL_4985700090000E_SANTE_1.pdf;UNIPREVOYANCE;4985700090000E;4985700090000EG3103300;6
True;ADAXO_INTERNATIONAL_4360136160000B_SANTE.pdf;UNIPREVOYANCE;4360136160000B;4360136160000BF2417110;1
True;NEMESIS_EXPERTISE_4360600230000P_SANTE.pdf;UNIPREVOYANCE;4360600230000P;4360600230000P20570500;4
True;SML_LOCATION_4360101270000N_SANTE.pdf;UNIPREVOYANCE;4360101270000N;4360101270000N20018100;2
True;LE_DIANE_4363805010000L_SANTE.pdf;UNIPREVOYANCE;4363805010000L;4363805010000L25267502;2
True;IEEPI_4360148060000J_SANTE_1.pdf;UNIPREVOYANCE;4360148060000J;4360148060000J23496101;5
True;COUTIER_INDUSTRIE_4360114760000G_SANTE_1.pdf;UNIPREVOYANCE;4360114760000G;4360114760000G20795A11;5
True;MOULIN_KIRCHER_4360151060000D_SANTE.pdf;UNIPREVOYANCE;4360151060000D;;0
True;CS_WISMAR_FRANCE_4360103760000K_SANTE.pdf;UNIPREVOYANCE;4360103760000K;4360103760000K20105100;2
True;LE_DIANE_4363805020000F_SANTE.pdf;UNIPREVOYANCE;4363805020000F;4363805020000F25267503;4
True;TENDERSPAGE_4360210510000T_SANTE.pdf;UNIPREVOYANCE;4360210510000T;4360210510000T20824B30;2
True;ATRIA_TRADING_4935002530000B_SANTE.pdf;UNIPREVOYANCE;4935002530000B;4935002530000BE5311300;1
True;ERTP_4935001760000U_SANTE.pdf;UNIPREVOYANCE;4935001760000U;4935001760000UE5237100;1
True;SERIAG_4925030510000C_SANTE.pdf;UNIPREVOYANCE;4925030510000C;;0
True;HAASSER_4360113990000A_SANTE.pdf;UNIPREVOYANCE;4360113990000A;;0
True;OFFICE_DU_TOURISME_BARR_4360159120000Y_SANTE.pdf;UNIPREVOYANCE;4360159120000Y;4360159120000Y24900500;1
True;ELEMENTAL_SCIENTIF_INSTRUMENTS_4360142250000R_SANTE_2.pdf;UNIPREVOYANCE;4360142250000R;4360142250000R22936300;5
True;FEHR_BETON_4551000280000B_SANTE_4.pdf;UNIPREVOYANCE;4551000280000B;;0
True;GERSTAECKER_PARIS_XI_4470900490000V_SANTE.pdf;UNIPREVOYANCE;4470900490000V;4470900490000VF2J92100;35
True;BORLIND_FRANCE_4925050180000M_SANTE_2.pdf;UNIPREVOYANCE;4925050180000M;4925050180000MH4645101;1
True;CMM_4363900870000N_PREVOYANCE.pdf;UNIPREVOYANCE;4363900870000N;4363900870000NC70231D2;4
False;AVT_CP_ASS_LES_PETITS_SARREGUEMINOIS_4360117030000Y_SANTE_2__6939990.pdf;UNIPREVOYANCE;;;0
True;MY_JOB_FRANCE_4985700170000L_SANTE_1.pdf;UNIPREVOYANCE;4985700170000L;4985700170000L20998302;12
True;EST_MENAGER_SA_4935003710000K_SANTE.pdf;UNIPREVOYANCE;4935003710000K;;0
True;RHINE_EUROPE_TERMINALS_4740400320000W_PREVOYANCE.pdf;UNIPREVOYANCE;4740400320000W;4740400320000W;2
True;MY_JOB_EST_4985700170000L_SANTE_1.pdf;UNIPREVOYANCE;4985700170000L;4985700170000L20998302;12
True;ELUMATEC_4360117130000T_SANTE_1.pdf;UNIPREVOYANCE;4360117130000T;;0
True;BF_PRODUCTIONS_4580600420000T_PREVOYANCE.pdf;UNIPREVOYANCE;4580600420000T;4580600420000TF1697;1
True;NH_TRANSPORT_4360700870000T_SANTE.pdf;UNIPREVOYANCE;4360700870000T;4360700870000T21348B42;4
True;WEL.COM.HOM_4935000450000G_PREVOYANCE.pdf;UNIPREVOYANCE;4935000450000G;4935000450000GJ0051100;1
True;ALSACIENNE_PROD._REFRACTAIRES_4360113970000L_SANTE.pdf;UNIPREVOYANCE;4360113970000L;;0
True;MAURAN_4360155340000C_SANTE_1.pdf;UNIPREVOYANCE;4360155340000C;;0
True;ORTH_SAS_4570100290000L_PREVOYANCE.pdf;UNIPREVOYANCE;4570100290000L;4570100290000LF1493100;2
True;BOSSE_AVEC_DOLLARS_4360212220000P_SANTE.pdf;UNIPREVOYANCE;4360212220000P;4360212220000P22247500;4
True;MAN_ACTION_4360158530000T_SANTE_1.pdf;UNIPREVOYANCE;4360158530000T;4360158530000T24848300;6
True;STOCKRESTO_4360159040000R_SANTE.pdf;UNIPREVOYANCE;4360159040000R;4360159040000R24880500;2
True;VELTA_EUROJAUGE_4590800340000J_SANTE_3.pdf;UNIPREVOYANCE;4590800340000J;4590800340000JF1409250;3
True;CT3M_4770907670000Q_SANTE_1.pdf;UNIPREVOYANCE;4770907670000Q;4770907670000QG5184500;8
True;GERSTAECKER_LYON_PRESQU_ILE_4470900510000K_SANTE_1.pdf;UNIPREVOYANCE;4470900510000K;4470900510000KF2J92302;222
True;CT3M_4770907670000Q_SANTE_2.pdf;UNIPREVOYANCE;4770907670000Q;4770907670000QG5184500;8
True;SARL_JF_4360125610000K_SANTE_1.pdf;UNIPREVOYANCE;4360125610000K;4360125610000K21351101;3
True;GERSTAECKER_PARIS_XI_4470900510000K_SANTE_1.pdf;UNIPREVOYANCE;4470900510000K;4470900510000KF2J92302;222
True;FRANDEMAR_4363804180000M_PREVOYANCE.pdf;UNIPREVOYANCE;4363804180000M;4363804180000M25423;13
True;SECURALLIANCE_4360108740000D_SANTE.pdf;UNIPREVOYANCE;4360108740000D;4360108740000D20439501;2
True;FEHR_TECHNOLOGIES_RHONE_ALPES_4551000590000H_SANTE_3.pdf;UNIPREVOYANCE;4551000590000H;;0
True;CENTRE_LA_VILLA_4935004760000P_SANTE.pdf;UNIPREVOYANCE;4935004760000P;;0
True;QWITUS_TECH_4360226930000U_SANTE.pdf;UNIPREVOYANCE;4360226930000U;4360226930000U25329500;3
True;EES_LOHNER_4557000270000M_SANTE_2.pdf;UNIPREVOYANCE;4557000270000M;;0
True;FEHR_TECHNOLOGIES_IDF_4551000280000B_SANTE_1.pdf;UNIPREVOYANCE;4551000280000B;;0
True;S.I.G.A_4360123820000H_SANTE.pdf;UNIPREVOYANCE;4360123820000H;;0
True;SAS_CRYP_CONSULTING_4360201830000L_SANTE.pdf;UNIPREVOYANCE;4360201830000L;4360201830000L20442110;2
True;HOLDING_CHENE_DE_LEST_4360160660000L_SANTE.pdf;UNIPREVOYANCE;4360160660000L;4360160660000LH4B22103;1
True;EBO_SYSTEMS_SAS_4281000260000S_PREVOYANCE.pdf;UNIPREVOYANCE;4281000260000S;4281000260000SD1018113;2
True;RUFFENACH_SA_4935000150000U_SANTE.pdf;UNIPREVOYANCE;4935000150000U;4935000150000UC9109100;1
True;LINGENHELD_TP_HAUT_RHIN_4551000600000C_PREVOYANCE.pdf;UNIPREVOYANCE;4551000600000C;4551000600000CE5266AG0;18
True;DANSER_FRANCE_BV_4700200060000P_PREVOYANCE.pdf;UNIPREVOYANCE;4700200060000P;4700200060000PG1005160;2
True;LE_HAVANE_4360101370000J_SANTE.pdf;UNIPREVOYANCE;4360101370000J;4360101370000J20020B30;2
True;FORMASUP_PARIS_4820500050000K_SANTE.pdf;UNIPREVOYANCE;4820500050000K;4820500050000KJ0073500;1
True;SERNET_4360115690000B_SANTE.pdf;UNIPREVOYANCE;4360115690000B;;0
True;CAPITAL_IMMOBILIER_4362101580000N_PREVOYANCE.pdf;UNIPREVOYANCE;4362101580000N;4362101580000N23750100;2
True;ADEMAS_ALSACE_4935000410000D_SANTE.pdf;UNIPREVOYANCE;4935000410000D;;0
True;AEVELIA_SARL_4590800340000J_SANTE_1.pdf;UNIPREVOYANCE;4590800340000J;4590800340000JF1409250;3
True;ECOLOR_4360117650000L_SANTE_1.pdf;UNIPREVOYANCE;4360117650000L;4360117650000L20904301;4
True;EDOS_4360203720000J_PREVOYANCE.pdf;UNIPREVOYANCE;4360203720000J;4360203720000J20762110;1
True;CUISINES_D_ALLEMAGNE_4580600410000Z_PREVOYANCE.pdf;UNIPREVOYANCE;4580600410000Z;4580600410000ZF1476;1
True;BLEUE_COMME_UNE_ORANGE_4360162300000U_SANTE_2.pdf;UNIPREVOYANCE;4360162300000U;4360162300000UC2044303;5
True;OT_INTERCOM_MOSSIG_ET_VIGNOBLE_4935004390000Q_PREVOYANCE.pdf;UNIPREVOYANCE;4935004390000Q;;0
True;SMART_EMPLOI_THIONVILLE_4360163030000Y_SANTE_2.pdf;UNIPREVOYANCE;4360163030000Y;4360163030000Y25892300;5
True;RH_PROPRETE_4360144940000E_SANTE.pdf;UNIPREVOYANCE;4360144940000E;4360144940000E23229100;2
True;ELSASS_POIDS_LOURDS_4360300300000U_SANTE.pdf;UNIPREVOYANCE;4360300300000U;4360300300000U21937110;4
True;ELSASS_POIDS_LOURDS_4360300320000J_SANTE.pdf;UNIPREVOYANCE;4360300320000J;4360300320000J21937B30;4
True;SECURE_IP_4360102250000F_SANTE.pdf;UNIPREVOYANCE;4360102250000F;4360102250000FF2779500;2
True;SAVO_OPTIC_4360156330000P_SANTE_1.pdf;UNIPREVOYANCE;4360156330000P;4360156330000P24323501;2
True;KECK_CHIMIE_4360133710000H_PREVOYANCE.pdf;UNIPREVOYANCE;4360133710000H;4360133710000H21861112;2
True;FEHR_GROUPE_4551000280000B_SANTE_4.pdf;UNIPREVOYANCE;4551000280000B;;0
True;ORT_SOLUTIONS_PREMIUM_4570100320000U_PREVOYANCE.pdf;UNIPREVOYANCE;4570100320000U;4570100320000UF1833100;4
True;COUTIER_INDUSTRIE_4360114670000F_SANTE.pdf;UNIPREVOYANCE;4360114670000F;4360114670000F20795B50;2
True;MAXI_4363804180000M_PREVOYANCE.pdf;UNIPREVOYANCE;4363804180000M;4363804180000M25423;13
True;GERSTAECKER_LYON_4470900510000K_SANTE_1.pdf;UNIPREVOYANCE;4470900510000K;4470900510000KF2J92302;222
True;ZINGRAFF_4360136790000J_SANTE.pdf;UNIPREVOYANCE;4360136790000J;4360136790000J21956500;2
False;AVT_CP_ARTECA_SAS_4360111270000D_SANTE_1__7017361.pdf;UNIPREVOYANCE;;;0
True;REMS_SARL_4360147220000Q_SANTE_1.pdf;UNIPREVOYANCE;4360147220000Q;4360147220000QF1371503;5
True;DOCTEUR_GREGORY_MAI_4935004480000R_SANTE.pdf;UNIPREVOYANCE;4935004480000R;;0
True;VIALYSSE_LUX_4870801190000J_SANTE_1.pdf;UNIPREVOYANCE;4870801190000J;4870801190000JH4704500;2
True;FITCHIZ_4360142230000C_SANTE_1.pdf;UNIPREVOYANCE;4360142230000C;4360142230000C22933AN1;5
True;SIB_ETUDES_4360220210000W_SANTE.pdf;UNIPREVOYANCE;4360220210000W;4360220210000WH4959B20;6
